GDP,Population,Energy_production,Energy_consumption,CO2_emission,per_capita_production,Energy_intensity_by_GDP,balance,eficiency,energy_dependecy,use_intensity_pc,co2_pc,latitude,longitude,Year,Country,Energy_type,CODE_x,continent,clusters,energy_type
122.99,5443.25,0.229,0.199,10.201,134.561,5.955,0.029,44.643,0.002,0.0,0.002,26.335,17.228,2001-01-01,Libya,natural_gas,LBY,Africa,0,2
122.99,5443.25,0.0,0.0,0.0,134.561,5.955,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2001-01-01,Libya,coal,LBY,Africa,1,4
122.99,5443.25,0.0,0.0,0.0,134.561,5.955,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2001-01-01,Libya,renewables_n_other,LBY,Africa,1,0
121.453,5531.1,2.882,0.549,30.0,136.51,6.217,2.334,10.408,0.005,0.0,0.005,26.335,17.228,2002-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
121.453,5531.1,0.23,0.206,10.574,136.51,6.217,0.023,46.051,0.002,0.0,0.002,26.335,17.228,2002-01-01,Libya,natural_gas,LBY,Africa,0,2
121.453,5531.1,0.0,0.0,0.0,136.51,6.217,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2002-01-01,Libya,coal,LBY,Africa,1,4
121.453,5531.1,0.0,0.0,0.0,136.51,6.217,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2002-01-01,Libya,renewables_n_other,LBY,Africa,1,0
137.199,5620.54,0.0,0.0,0.0,132.354,5.422,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2003-01-01,Libya,renewables_n_other,LBY,Africa,1,0
137.199,5620.54,3.097,0.568,35.0,132.354,5.422,2.529,11.299,0.004,0.0,0.006,26.335,17.228,2003-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
137.199,5620.54,0.203,0.176,10.947,132.354,5.422,0.028,53.828,0.001,0.0,0.002,26.335,17.228,2003-01-01,Libya,natural_gas,LBY,Africa,0,2
137.199,5620.54,0.0,0.0,0.0,132.354,5.422,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2003-01-01,Libya,coal,LBY,Africa,1,4
143.285,5710.16,3.311,0.543,36.0,133.463,5.319,2.768,10.873,0.004,0.0,0.006,26.335,17.228,2004-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
143.285,5710.16,0.298,0.219,9.318,133.463,5.319,0.079,31.268,0.002,0.0,0.002,26.335,17.228,2004-01-01,Libya,natural_gas,LBY,Africa,0,2
143.285,5710.16,0.0,0.0,0.0,133.463,5.319,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2004-01-01,Libya,coal,LBY,Africa,1,4
143.285,5710.16,0.0,0.0,0.0,133.463,5.319,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2004-01-01,Libya,renewables_n_other,LBY,Africa,1,0
158.029,5798.62,0.0,0.0,0.0,135.919,4.987,-0.0,0.0,0.0,0.0,0.0,26.335,17.228,2005-01-01,Libya,renewables_n_other,LBY,Africa,1,0
158.029,5798.62,3.621,0.572,39.0,135.919,4.987,3.049,10.77,0.004,0.0,0.007,26.335,17.228,2005-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
158.029,5798.62,0.418,0.216,11.633,135.919,4.987,0.202,27.843,0.001,0.0,0.002,26.335,17.228,2005-01-01,Libya,natural_gas,LBY,Africa,0,2
158.029,5798.62,0.0,0.0,0.0,135.919,4.987,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2005-01-01,Libya,coal,LBY,Africa,1,4
168.641,5886.87,3.864,0.549,41.0,122.762,4.285,3.315,10.612,0.003,0.0,0.007,26.335,17.228,2006-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
168.641,5886.87,0.488,0.174,11.437,122.762,4.285,0.314,23.442,0.001,0.0,0.002,26.335,17.228,2006-01-01,Libya,natural_gas,LBY,Africa,0,2
168.641,5886.87,0.0,0.0,0.0,122.762,4.285,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2006-01-01,Libya,coal,LBY,Africa,1,4
168.641,5886.87,0.0,0.0,0.0,122.762,4.285,-0.0,0.0,0.0,0.0,0.0,26.335,17.228,2006-01-01,Libya,renewables_n_other,LBY,Africa,1,0
177.22,5974.79,3.995,0.521,38.0,120.156,4.051,3.473,9.513,0.003,0.0,0.006,26.335,17.228,2007-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
177.22,5974.79,0.565,0.197,9.21,120.156,4.051,0.368,16.302,0.001,0.0,0.002,26.335,17.228,2007-01-01,Libya,natural_gas,LBY,Africa,0,2
177.22,5974.79,0.0,0.0,0.0,120.156,4.051,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2007-01-01,Libya,coal,LBY,Africa,1,4
177.22,5974.79,0.0,-0.0,0.0,120.156,4.051,0.0,0.0,-0.0,-0.0,0.0,26.335,17.228,2007-01-01,Libya,renewables_n_other,LBY,Africa,1,0
203.151,6058.74,0.0,-0.0,0.0,123.016,3.669,0.0,0.0,-0.0,-0.0,0.0,26.335,17.228,2008-01-01,Libya,renewables_n_other,LBY,Africa,1,0
203.151,6058.74,4.033,0.542,30.2,123.016,3.669,3.491,7.487,0.003,0.0,0.005,26.335,17.228,2008-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
203.151,6058.74,0.588,0.203,10.437,123.016,3.669,0.385,17.752,0.001,0.0,0.002,26.335,17.228,2008-01-01,Libya,natural_gas,LBY,Africa,0,2
203.151,6058.74,0.0,0.0,0.0,123.016,3.669,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2008-01-01,Libya,coal,LBY,Africa,1,4
201.635,6133.99,0.0,-0.0,0.0,139.06,4.23,0.0,0.0,-0.0,-0.0,0.0,26.335,17.228,2009-01-01,Libya,renewables_n_other,LBY,Africa,1,0
201.635,6133.99,3.816,0.631,39.0,139.06,4.23,3.185,10.22,0.003,0.0,0.006,26.335,17.228,2009-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
201.635,6133.99,0.588,0.222,10.79,139.06,4.23,0.366,18.352,0.001,0.0,0.002,26.335,17.228,2009-01-01,Libya,natural_gas,LBY,Africa,0,2
201.635,6133.99,0.0,0.0,0.0,139.06,4.23,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2009-01-01,Libya,coal,LBY,Africa,1,4
210.355,6197.67,3.827,0.647,41.0,145.138,4.276,3.18,10.714,0.003,0.0,0.007,26.335,17.228,2010-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
210.355,6197.67,0.622,0.253,11.79,145.138,4.276,0.369,18.965,0.001,0.0,0.002,26.335,17.228,2010-01-01,Libya,natural_gas,LBY,Africa,0,2
210.355,6197.67,0.0,0.0,0.0,145.138,4.276,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2010-01-01,Libya,coal,LBY,Africa,1,4
210.355,6197.67,0.0,-0.0,0.0,145.138,4.276,0.0,0.0,-0.0,-0.0,0.0,26.335,17.228,2010-01-01,Libya,renewables_n_other,LBY,Africa,1,0
81.474,6247.44,1.082,0.39,38.786,94.498,7.246,0.692,35.852,0.005,0.0,0.006,26.335,17.228,2011-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
81.474,6247.44,0.29,0.201,13.426,94.498,7.246,0.089,46.228,0.002,0.0,0.002,26.335,17.228,2011-01-01,Libya,natural_gas,LBY,Africa,0,2
81.474,6247.44,0.0,0.0,0.0,94.498,7.246,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2011-01-01,Libya,coal,LBY,Africa,1,4
81.474,6247.44,0.0,-0.0,0.0,94.498,7.246,0.0,0.0,-0.0,-0.0,0.0,26.335,17.228,2011-01-01,Libya,renewables_n_other,LBY,Africa,1,0
183.08,6285.75,3.213,0.524,25.464,117.027,4.018,2.689,7.926,0.003,0.0,0.004,26.335,17.228,2012-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
183.08,6285.75,0.451,0.212,10.662,117.027,4.018,0.239,23.632,0.001,0.0,0.002,26.335,17.228,2012-01-01,Libya,natural_gas,LBY,Africa,0,2
183.08,6285.75,0.0,0.0,0.0,117.027,4.018,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2012-01-01,Libya,coal,LBY,Africa,1,4
183.08,6285.75,0.0,0.0,0.0,117.027,4.018,-0.0,0.0,0.0,0.0,0.0,26.335,17.228,2012-01-01,Libya,renewables_n_other,LBY,Africa,1,0
118.189,6320.35,0.0,0.0,0.0,125.179,6.694,-0.0,0.0,0.0,0.0,0.0,26.335,17.228,2013-01-01,Libya,renewables_n_other,LBY,Africa,1,0
118.189,6320.35,2.167,0.528,34.8,125.179,6.694,1.639,16.057,0.004,0.0,0.006,26.335,17.228,2013-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
118.189,6320.35,0.473,0.263,11.241,125.179,6.694,0.211,23.753,0.002,0.0,0.002,26.335,17.228,2013-01-01,Libya,natural_gas,LBY,Africa,0,2
118.189,6320.35,0.0,0.0,0.0,125.179,6.694,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2013-01-01,Libya,coal,LBY,Africa,1,4
68.406,6362.04,0.0,0.0,0.0,121.453,11.296,-0.0,0.0,0.0,0.0,0.0,26.335,17.228,2014-01-01,Libya,renewables_n_other,LBY,Africa,1,0
68.406,6362.04,1.192,0.553,36.325,121.453,11.296,0.639,30.484,0.008,0.0,0.006,26.335,17.228,2014-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
68.406,6362.04,0.46,0.22,13.928,121.453,11.296,0.241,30.247,0.003,0.0,0.002,26.335,17.228,2014-01-01,Libya,natural_gas,LBY,Africa,0,2
68.406,6362.04,0.0,0.0,0.0,121.453,11.296,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2014-01-01,Libya,coal,LBY,Africa,1,4
48.497,6418.31,1.026,0.449,37.211,95.804,12.679,0.577,36.281,0.009,0.0,0.006,26.335,17.228,2015-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,0,3
48.497,6418.31,0.429,0.166,11.653,95.804,12.679,0.263,27.169,0.003,0.0,0.002,26.335,17.228,2015-01-01,Libya,natural_gas,LBY,Africa,0,2
48.497,6418.31,0.0,0.0,0.0,95.804,12.679,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2015-01-01,Libya,coal,LBY,Africa,1,4
48.497,6418.31,0.0,0.0,0.0,95.804,12.679,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2015-01-01,Libya,renewables_n_other,LBY,Africa,1,0
41.024,6492.16,0.0,0.001,0.0,92.706,14.671,-0.001,0.0,0.0,0.0,0.0,26.335,17.228,2016-01-01,Libya,renewables_n_other,LBY,Africa,1,0
41.024,6492.16,0.996,0.412,31.703,92.706,14.671,0.583,31.842,0.01,0.0,0.005,26.335,17.228,2016-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,0,3
41.024,6492.16,0.366,0.188,8.808,92.706,14.671,0.178,24.063,0.005,0.0,0.001,26.335,17.228,2016-01-01,Libya,natural_gas,LBY,Africa,0,2
41.024,6492.16,0.0,0.0,0.0,92.706,14.671,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2016-01-01,Libya,coal,LBY,Africa,1,4
67.285,6580.72,1.908,0.43,28.651,90.532,8.854,1.478,15.015,0.006,0.0,0.004,26.335,17.228,2017-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
67.285,6580.72,0.336,0.165,9.977,90.532,8.854,0.172,29.66,0.002,0.0,0.002,26.335,17.228,2017-01-01,Libya,natural_gas,LBY,Africa,0,2
67.285,6580.72,0.0,0.0,0.0,90.532,8.854,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2017-01-01,Libya,coal,LBY,Africa,1,4
67.285,6580.72,0.0,0.001,0.0,90.532,8.854,-0.001,0.0,0.0,0.0,0.0,26.335,17.228,2017-01-01,Libya,renewables_n_other,LBY,Africa,1,0
76.665,6677.58,0.0,0.002,0.0,93.78,8.168,-0.002,0.0,0.0,0.0,0.0,26.335,17.228,2018-01-01,Libya,renewables_n_other,LBY,Africa,1,0
76.665,6677.58,2.196,0.451,29.542,93.78,8.168,1.745,13.45,0.006,0.0,0.004,26.335,17.228,2018-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
76.665,6677.58,0.321,0.173,8.73,93.78,8.168,0.147,27.229,0.002,0.0,0.001,26.335,17.228,2018-01-01,Libya,natural_gas,LBY,Africa,0,2
76.665,6677.58,0.0,0.0,0.0,93.78,8.168,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2018-01-01,Libya,coal,LBY,Africa,1,4
84.252,6774.43,0.0,0.002,0.0,88.291,7.099,-0.002,0.0,0.0,0.0,0.0,26.335,17.228,2019-01-01,Libya,renewables_n_other,LBY,Africa,1,0
84.252,6774.43,0.39,0.156,9.199,88.291,7.099,0.234,23.562,0.002,0.0,0.001,26.335,17.228,2019-01-01,Libya,natural_gas,LBY,Africa,0,2
84.252,6774.43,0.0,0.0,0.0,88.291,7.099,0.0,0.0,0.0,0.0,0.0,26.335,17.228,2019-01-01,Libya,coal,LBY,Africa,1,4
84.252,6774.43,2.503,0.44,30.668,88.291,7.099,2.063,12.252,0.005,0.0,0.005,26.335,17.228,2019-01-01,Libya,petroleum_n_other_liquids,LBY,Africa,2,3
984.75,67967.05,0.065,0.089,0.0,55.927,3.86,-0.023,0.0,0.0,0.0,0.0,23.635,-102.553,1980-01-01,Mexico,coal,MEX,North America,1,4
984.75,67967.05,0.95,0.844,0.0,55.927,3.86,0.107,0.0,0.001,0.0,0.0,23.635,-102.553,1980-01-01,Mexico,natural_gas,MEX,North America,3,2
984.75,67967.05,4.515,2.68,0.0,55.927,3.86,1.834,0.0,0.003,0.0,0.0,23.635,-102.553,1980-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,3,3
984.75,67967.05,0.183,0.189,0.0,55.927,3.86,-0.005,0.0,0.0,0.0,0.0,23.635,-102.553,1980-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1068.837,69612.38,0.064,0.078,8.863,60.377,3.932,-0.014,137.993,0.0,0.0,0.0,23.635,-102.553,1981-01-01,Mexico,coal,MEX,North America,0,4
1068.837,69612.38,1.02,0.911,44.766,60.377,3.932,0.11,43.873,0.001,0.0,0.001,23.635,-102.553,1981-01-01,Mexico,natural_gas,MEX,North America,0,2
1068.837,69612.38,5.393,2.944,144.055,60.377,3.932,2.449,26.713,0.003,0.0,0.002,23.635,-102.553,1981-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1068.837,69612.38,0.265,0.27,0.0,60.377,3.932,-0.005,0.0,0.0,0.0,0.0,23.635,-102.553,1981-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1063.261,71264.75,0.077,0.093,8.012,62.341,4.178,-0.016,103.734,0.0,0.0,0.0,23.635,-102.553,1982-01-01,Mexico,coal,MEX,North America,0,4
1063.261,71264.75,1.099,0.992,48.326,62.341,4.178,0.107,43.959,0.001,0.0,0.001,23.635,-102.553,1982-01-01,Mexico,natural_gas,MEX,North America,2,2
1063.261,71264.75,6.365,3.102,150.836,62.341,4.178,3.264,23.696,0.003,0.0,0.002,23.635,-102.553,1982-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1063.261,71264.75,0.251,0.255,0.0,62.341,4.178,-0.005,0.0,0.0,0.0,0.0,23.635,-102.553,1982-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1026.112,72916.28,0.098,0.107,9.515,57.362,4.076,-0.009,96.995,0.0,0.0,0.0,23.635,-102.553,1983-01-01,Mexico,coal,MEX,North America,0,4
1026.112,72916.28,1.08,0.994,52.634,57.362,4.076,0.086,48.717,0.001,0.0,0.001,23.635,-102.553,1983-01-01,Mexico,natural_gas,MEX,North America,2,2
1026.112,72916.28,6.25,2.85,146.041,57.362,4.076,3.4,23.367,0.003,0.0,0.002,23.635,-102.553,1983-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1026.112,72916.28,0.23,0.231,0.0,57.362,4.076,-0.001,0.0,0.0,0.0,0.0,23.635,-102.553,1983-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1061.061,74558.77,0.107,0.106,10.484,56.511,3.971,0.001,98.089,0.0,0.0,0.0,23.635,-102.553,1984-01-01,Mexico,coal,MEX,North America,0,4
1061.061,74558.77,1.064,0.998,52.746,56.511,3.971,0.066,49.55,0.001,0.0,0.001,23.635,-102.553,1984-01-01,Mexico,natural_gas,MEX,North America,2,2
1061.061,74558.77,6.456,2.848,144.013,56.511,3.971,3.608,22.306,0.003,0.0,0.002,23.635,-102.553,1984-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1061.061,74558.77,0.259,0.261,0.0,56.511,3.971,-0.002,0.0,0.0,0.0,0.0,23.635,-102.553,1984-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1084.118,76185.45,0.11,0.114,10.492,58.462,4.108,-0.004,95.689,0.0,0.0,0.0,23.635,-102.553,1985-01-01,Mexico,coal,MEX,North America,0,4
1084.118,76185.45,1.05,1.04,52.952,58.462,4.108,0.009,50.433,0.001,0.0,0.001,23.635,-102.553,1985-01-01,Mexico,natural_gas,MEX,North America,2,2
1084.118,76185.45,6.379,3.008,180.993,58.462,4.108,3.371,28.372,0.003,0.0,0.002,23.635,-102.553,1985-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1084.118,76185.45,0.288,0.291,0.0,58.462,4.108,-0.003,0.0,0.0,0.0,0.0,23.635,-102.553,1985-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1050.373,77796.66,0.119,0.127,11.374,56.579,4.191,-0.008,95.767,0.0,0.0,0.0,23.635,-102.553,1986-01-01,Mexico,coal,MEX,North America,0,4
1050.373,77796.66,0.931,0.925,55.205,56.579,4.191,0.006,59.285,0.001,0.0,0.001,23.635,-102.553,1986-01-01,Mexico,natural_gas,MEX,North America,0,2
1050.373,77796.66,5.806,3.105,189.663,56.579,4.191,2.702,32.665,0.003,0.0,0.002,23.635,-102.553,1986-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1050.373,77796.66,0.242,0.245,0.0,56.579,4.191,-0.003,0.0,0.0,0.0,0.0,23.635,-102.553,1986-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1068.613,79397.05,0.131,0.123,13.084,56.848,4.224,0.009,99.685,0.0,0.0,0.0,23.635,-102.553,1987-01-01,Mexico,coal,MEX,North America,0,4
1068.613,79397.05,0.944,0.939,49.071,56.848,4.224,0.005,51.993,0.001,0.0,0.001,23.635,-102.553,1987-01-01,Mexico,natural_gas,MEX,North America,0,2
1068.613,79397.05,6.037,3.219,193.815,56.848,4.224,2.818,32.105,0.003,0.0,0.002,23.635,-102.553,1987-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1068.613,79397.05,0.236,0.234,0.0,56.848,4.224,0.002,0.0,0.0,0.0,0.0,23.635,-102.553,1987-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1082.143,80987.2,0.117,0.115,12.318,56.813,4.252,0.002,105.113,0.0,0.0,0.0,23.635,-102.553,1988-01-01,Mexico,coal,MEX,North America,0,4
1082.143,80987.2,0.954,0.953,49.796,56.813,4.252,0.001,52.204,0.001,0.0,0.001,23.635,-102.553,1988-01-01,Mexico,natural_gas,MEX,North America,0,2
1082.143,80987.2,6.015,3.271,203.065,56.813,4.252,2.744,33.757,0.003,0.0,0.003,23.635,-102.553,1988-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1082.143,80987.2,0.264,0.262,0.0,56.813,4.252,0.002,0.0,0.0,0.0,0.0,23.635,-102.553,1988-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1126.838,82567.58,0.126,0.125,11.556,58.769,4.306,0.001,91.796,0.0,0.0,0.0,23.635,-102.553,1989-01-01,Mexico,coal,MEX,North America,0,4
1126.838,82567.58,0.909,0.925,50.553,58.769,4.306,-0.016,55.596,0.001,0.0,0.001,23.635,-102.553,1989-01-01,Mexico,natural_gas,MEX,North America,0,2
1126.838,82567.58,6.035,3.497,202.825,58.769,4.306,2.539,33.606,0.003,0.0,0.002,23.635,-102.553,1989-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1126.838,82567.58,0.303,0.306,0.0,58.769,4.306,-0.003,0.0,0.0,0.0,0.0,23.635,-102.553,1989-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1185.03,84139.4,0.146,0.156,12.86,56.096,3.983,-0.009,87.846,0.0,0.0,0.0,23.635,-102.553,1990-01-01,Mexico,coal,MEX,North America,0,4
1185.03,84139.4,1.003,1.019,49.08,56.096,3.983,-0.016,48.922,0.001,0.0,0.001,23.635,-102.553,1990-01-01,Mexico,natural_gas,MEX,North America,0,2
1185.03,84139.4,0.029,0.029,0.0,56.096,3.983,0.0,0.0,0.0,0.0,0.0,23.635,-102.553,1990-01-01,Mexico,nuclear,MEX,North America,1,1
1185.03,84139.4,6.166,3.223,218.411,56.096,3.983,2.943,35.422,0.003,0.0,0.003,23.635,-102.553,1990-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1185.03,84139.4,0.295,0.294,0.0,56.096,3.983,0.001,0.0,0.0,0.0,0.0,23.635,-102.553,1990-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1234.726,85705.88,0.136,0.155,15.41,58.983,4.094,-0.018,112.922,0.0,0.0,0.0,23.635,-102.553,1991-01-01,Mexico,coal,MEX,North America,0,4
1234.726,85705.88,1.003,1.092,54.064,58.983,4.094,-0.089,53.887,0.001,0.0,0.001,23.635,-102.553,1991-01-01,Mexico,natural_gas,MEX,North America,0,2
1234.726,85705.88,6.482,3.472,204.459,58.983,4.094,3.01,31.541,0.003,0.0,0.002,23.635,-102.553,1991-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1234.726,85705.88,0.298,0.296,0.0,58.983,4.094,0.002,0.0,0.0,0.0,0.0,23.635,-102.553,1991-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1234.726,85705.88,0.041,0.041,0.0,58.983,4.094,0.0,0.0,0.0,0.0,0.0,23.635,-102.553,1991-01-01,Mexico,nuclear,MEX,North America,1,1
1278.798,87265.93,0.129,0.151,15.207,58.514,3.993,-0.022,117.99,0.0,0.0,0.0,23.635,-102.553,1992-01-01,Mexico,coal,MEX,North America,0,4
1278.798,87265.93,0.975,1.1,57.93,58.514,3.993,-0.125,59.398,0.001,0.0,0.001,23.635,-102.553,1992-01-01,Mexico,natural_gas,MEX,North America,0,2
1278.798,87265.93,6.473,3.467,219.703,58.514,3.993,3.006,33.941,0.003,0.0,0.003,23.635,-102.553,1992-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1278.798,87265.93,0.35,0.351,0.0,58.514,3.993,-0.001,0.0,0.0,0.0,0.0,23.635,-102.553,1992-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1278.798,87265.93,0.037,0.037,0.0,58.514,3.993,0.0,0.0,0.0,0.0,0.0,23.635,-102.553,1992-01-01,Mexico,nuclear,MEX,North America,1,1
1311.174,88813.72,0.14,0.172,15.095,60.753,4.115,-0.032,108.076,0.0,0.0,0.0,23.635,-102.553,1993-01-01,Mexico,coal,MEX,North America,0,4
1311.174,88813.72,1.025,1.175,58.386,60.753,4.115,-0.15,56.96,0.001,0.0,0.001,23.635,-102.553,1993-01-01,Mexico,natural_gas,MEX,North America,2,2
1311.174,88813.72,6.47,3.632,221.968,60.753,4.115,2.838,34.309,0.003,0.0,0.002,23.635,-102.553,1993-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1311.174,88813.72,0.353,0.369,0.0,60.753,4.115,-0.017,0.0,0.0,0.0,0.0,23.635,-102.553,1993-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1311.174,88813.72,0.047,0.047,0.0,60.753,4.115,0.0,0.0,0.0,0.0,0.0,23.635,-102.553,1993-01-01,Mexico,nuclear,MEX,North America,1,1
1375.85,90343.43,0.188,0.203,18.957,63.626,4.178,-0.015,100.902,0.0,0.0,0.0,23.635,-102.553,1994-01-01,Mexico,coal,MEX,North America,0,4
1375.85,90343.43,1.057,1.224,62.363,63.626,4.178,-0.166,58.99,0.001,0.0,0.001,23.635,-102.553,1994-01-01,Mexico,natural_gas,MEX,North America,2,2
1375.85,90343.43,0.041,0.041,0.0,63.626,4.178,0.0,0.0,0.0,0.0,0.0,23.635,-102.553,1994-01-01,Mexico,nuclear,MEX,North America,1,1
1375.85,90343.43,6.584,3.981,229.128,63.626,4.178,2.603,34.799,0.003,0.0,0.003,23.635,-102.553,1994-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1375.85,90343.43,0.287,0.3,0.0,63.626,4.178,-0.013,0.0,0.0,0.0,0.0,23.635,-102.553,1994-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1289.315,91848.92,0.197,0.229,21.421,60.775,4.33,-0.032,108.855,0.0,0.0,0.0,23.635,-102.553,1995-01-01,Mexico,coal,MEX,North America,0,4
1289.315,91848.92,1.041,1.232,64.917,60.775,4.33,-0.191,62.385,0.001,0.0,0.001,23.635,-102.553,1995-01-01,Mexico,natural_gas,MEX,North America,2,2
1289.315,91848.92,6.414,3.662,252.142,60.775,4.33,2.752,39.311,0.003,0.0,0.003,23.635,-102.553,1995-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1289.315,91848.92,0.368,0.378,0.0,60.775,4.33,-0.009,0.0,0.0,0.0,0.0,23.635,-102.553,1995-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1289.315,91848.92,0.081,0.081,0.0,60.775,4.33,0.0,0.0,0.0,0.0,0.0,23.635,-102.553,1995-01-01,Mexico,nuclear,MEX,North America,1,1
1373.489,93326.07,0.218,0.244,23.443,61.205,4.159,-0.027,107.741,0.0,0.0,0.0,23.635,-102.553,1996-01-01,Mexico,coal,MEX,North America,0,4
1373.489,93326.07,1.196,1.303,65.366,61.205,4.159,-0.107,54.654,0.001,0.0,0.001,23.635,-102.553,1996-01-01,Mexico,natural_gas,MEX,North America,2,2
1373.489,93326.07,6.919,3.679,232.032,61.205,4.159,3.24,33.536,0.003,0.0,0.002,23.635,-102.553,1996-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1373.489,93326.07,0.399,0.41,0.0,61.205,4.159,-0.011,0.0,0.0,0.0,0.0,23.635,-102.553,1996-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1373.489,93326.07,0.075,0.075,0.0,61.205,4.159,0.0,0.0,0.0,0.0,0.0,23.635,-102.553,1996-01-01,Mexico,nuclear,MEX,North America,1,1
1470.588,94779.3,0.22,0.259,24.771,61.273,3.949,-0.039,112.751,0.0,0.0,0.0,23.635,-102.553,1997-01-01,Mexico,coal,MEX,North America,0,4
1470.588,94779.3,1.235,1.325,69.134,61.273,3.949,-0.09,55.961,0.001,0.0,0.001,23.635,-102.553,1997-01-01,Mexico,natural_gas,MEX,North America,2,2
1470.588,94779.3,7.214,3.763,236.477,61.273,3.949,3.45,32.781,0.003,0.0,0.002,23.635,-102.553,1997-01-01,Mexico,petroleum_n_other_liquids,MEX,North America,2,3
1470.588,94779.3,0.339,0.36,0.0,61.273,3.949,-0.021,0.0,0.0,0.0,0.0,23.635,-102.553,1997-01-01,Mexico,renewables_n_other,MEX,North America,1,0
1470.588,94779.3,0.1,0.1,0.0,61.273,3.949,0.0,0.0,0.0,0.0,0.0,23.635,-102.553,1997-01-01,Mexico,nuclear,MEX,North America,1,1
1546.962,96217.03,0.237,0.274,26.721,64.697,4.024,-0.037,112.672,0.0,0.0,0.0,23.635,-102.553,1998-01-01,Mexico,coal,MEX,North America,0,4
